일자,자원,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hour_24
2022-01-11,태양광,0.19,1.02,0.95,0.64,0.24,0.04,0.0,0.06,6.34,18.88,37.8,91.74,81.48,62.49,47.78,28.96,11.57,1.66,3.47,,2.44,0.19,0.0,0.0
2022-01-11,풍력,108.47,108.06,112.19,146.27,171.19,216.67,236.38,224.93,207.65,209.9,218.55,221.09,217.25,208.35,200.07,205.56,208.46,213.39,219.06,218.77,218.39,209.04,202.81,194.09
2022-01-12,태양광,0.0,0.82,0.45,0.0,0.01,0.0,0.0,0.05,4.42,23.43,51.2,79.54,90.12,124.17,111.83,65.9,29.57,3.22,3.62,6.63,3.82,0.66,0.0,0.0
2022-01-12,풍력,168.19,164.06,168.85,157.82,167.7,173.08,146.88,145.47,136.52,129.65,115.47,110.27,114.62,142.25,151.75,157.62,178.77,155.44,145.1,121.69,102.49,108.49,73.21,52.48
2022-01-13,태양광,0.0,0.82,0.52,0.0,0.02,0.0,0.0,0.13,13.2,33.91,47.79,52.54,64.76,63.41,62.32,45.59,14.9,2.38,3.28,4.3,1.26,0.06,0.0,0.0
2022-01-13,풍력,21.96,8.48,5.89,1.44,8.85,41.52,83.42,144.18,152.42,156.45,170.62,194.4,206.45,207.43,207.07,213.26,213.6,207.45,230.26,237.83,219.95,215.89,202.96,195.78
2022-01-14,태양광,0.0,0.82,0.39,0.0,0.0,0.0,0.0,0.13,7.44,31.14,78.48,135.9,171.3,181.46,148.52,85.21,36.54,5.24,3.51,7.14,6.43,2.54,0.34,0.19
2022-01-14,풍력,180.12,183.18,184.36,167.33,161.16,172.0,151.6,137.53,124.24,118.98,123.65,129.82,110.83,79.18,73.41,53.95,39.09,40.73,58.46,58.62,46.73,47.38,41.66,32.61
2022-01-15,태양광,0.19,0.93,0.89,0.55,0.08,0.03,0.0,0.1,7.7,30.32,62.79,113.38,132.07,132.64,100.94,64.15,25.25,3.6,3.46,7.02,4.83,1.72,0.32,0.21
2022-01-15,풍력,26.73,23.22,23.04,27.79,29.11,40.7,35.95,22.09,11.0,5.63,3.23,3.9,7.16,11.23,13.66,19.72,15.92,9.09,18.41,15.91,7.15,0.0,0.0,0.24
2022-01-16,태양광,0.19,1.02,1.01,0.31,0.08,0.05,0.02,0.16,8.75,25.75,88.06,124.75,129.97,144.82,127.87,100.36,44.53,7.2,3.61,6.92,,3.29,0.24,0.0
2022-01-16,풍력,2.5,18.1,40.19,60.09,85.29,104.41,71.61,81.21,100.91,80.14,87.63,130.98,168.76,148.79,139.24,169.43,187.32,198.79,224.3,219.09,182.65,160.53,161.79,147.86
2022-01-17,태양광,0.0,0.82,0.82,0.52,0.16,0.0,0.0,0.33,12.83,37.15,80.16,101.35,118.52,109.18,90.05,53.63,20.68,1.99,3.5,6.64,4.04,0.61,0.04,0.0
2022-01-17,풍력,122.56,132.59,156.27,137.71,138.43,138.22,107.73,99.82,87.75,98.06,120.01,116.5,105.38,115.37,164.38,153.46,146.25,155.19,183.53,192.84,198.21,199.66,201.57,181.22
2022-01-18,태양광,0.0,0.77,0.66,0.24,0.08,0.0,0.05,0.63,25.49,91.45,151.84,204.99,221.72,216.08,195.72,150.01,69.42,8.49,3.65,7.43,7.4,6.17,1.99,0.28
2022-01-18,풍력,174.68,173.45,187.35,200.87,199.08,178.41,114.07,89.99,118.61,154.51,153.92,140.61,112.54,106.81,80.13,77.05,74.75,,74.17,80.48,61.83,58.09,79.12,82.31
2022-01-19,태양광,0.19,1.01,1.07,0.9,0.54,0.24,0.02,0.64,23.64,95.6,157.03,192.31,201.36,176.94,172.41,133.97,57.85,7.88,3.6,7.44,7.38,6.19,1.99,0.29
2022-01-19,풍력,65.34,65.57,81.21,,77.86,105.53,88.86,65.56,58.05,50.28,46.8,75.75,90.88,52.86,22.62,21.8,26.21,21.54,61.75,66.34,57.59,111.42,135.87,131.35
2022-01-20,태양광,0.19,1.02,1.08,0.9,0.53,0.24,0.02,0.6,23.32,83.92,143.68,195.37,200.18,186.37,161.99,121.79,59.51,8.0,3.6,7.4,7.32,5.34,1.45,0.23
2022-01-20,풍력,143.08,175.21,188.64,191.98,192.08,206.4,182.16,178.44,177.71,171.59,162.99,156.13,136.66,124.78,121.05,95.1,79.38,52.41,77.03,71.25,59.72,52.24,34.89,27.05
2022-01-21,태양광,0.19,0.85,0.89,0.75,0.27,0.05,0.0,0.75,28.36,91.85,118.16,129.24,97.89,62.39,61.5,46.1,36.01,6.0,,5.25,2.95,1.0,,0.23
2022-01-21,풍력,15.26,15.57,18.58,18.79,16.15,23.12,10.42,10.51,9.29,6.67,4.44,4.29,10.83,20.91,14.86,3.24,6.33,8.49,25.18,22.69,12.41,10.99,10.41,15.53
2022-01-22,태양광,0.19,0.87,0.65,0.33,0.08,0.05,0.0,0.19,10.14,35.75,54.37,54.81,93.17,126.51,76.71,36.06,16.96,3.2,3.59,6.78,6.02,2.88,0.41,0.2
2022-01-22,풍력,17.02,25.93,34.84,45.35,53.76,54.86,51.55,52.6,51.13,33.95,42.35,59.37,58.73,48.27,33.47,40.87,33.79,23.51,39.46,33.03,32.48,29.18,19.59,18.86
2022-01-23,태양광,0.19,1.02,1.08,0.55,0.08,0.05,0.02,0.03,2.85,15.49,32.55,38.93,46.37,39.29,37.17,27.99,16.09,3.22,2.79,2.55,0.87,0.04,0.0,0.0
2022-01-23,풍력,16.64,14.83,17.79,21.24,22.53,32.48,41.66,39.24,26.11,25.34,40.33,65.01,63.92,84.84,83.05,92.97,105.54,100.41,97.25,90.36,92.54,97.34,99.9,100.55
2022-01-24,태양광,0.0,0.62,0.3,0.07,0.01,0.0,0.0,0.29,12.56,41.34,58.9,64.58,66.9,73.16,64.53,40.15,19.13,3.62,3.54,6.21,4.22,2.18,0.49,0.04
2022-01-24,풍력,86.14,74.64,66.61,66.59,78.53,102.12,81.68,80.4,79.85,89.13,103.81,92.0,85.56,71.75,81.91,66.89,62.17,55.77,68.77,64.45,47.36,22.75,19.74,16.45
2022-01-25,태양광,0.0,0.83,0.66,0.49,0.24,0.02,0.0,0.09,2.37,11.57,18.86,22.48,24.29,28.54,27.65,19.96,11.91,3.55,3.03,1.13,0.07,0.0,0.0,0.0
2022-01-25,풍력,12.99,11.37,7.44,2.63,3.5,4.94,0.48,0.61,0.65,0.01,5.31,16.01,15.9,19.75,13.07,16.81,23.91,27.14,44.01,50.46,63.65,79.97,76.61,70.05
2022-01-26,태양광,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.75,22.45,64.92,111.77,153.6,175.73,168.51,123.25,89.22,43.66,7.93,3.61,7.07,5.6,4.09,1.31,0.06
2022-01-26,풍력,61.88,85.08,112.75,133.82,161.36,196.7,185.23,148.77,124.58,127.44,137.47,146.42,160.36,161.7,144.8,129.9,107.49,94.49,84.85,62.48,65.51,60.63,57.9,66.04
2022-01-27,태양광,0.0,0.48,0.55,0.5,0.35,0.01,0.0,0.84,25.34,73.31,98.42,73.88,90.12,96.2,55.46,72.52,58.76,8.68,3.47,6.72,3.06,0.78,0.12,0.0
2022-01-27,풍력,64.58,69.09,95.53,98.48,75.62,100.8,129.93,127.2,139.61,156.04,148.78,144.61,144.09,138.84,147.74,164.25,172.56,184.51,173.54,162.1,154.73,157.75,178.17,188.79
2022-01-28,태양광,0.0,0.83,0.83,0.31,0.08,0.0,0.0,0.38,10.98,65.43,152.03,193.94,188.64,,160.22,121.75,50.38,8.65,3.6,7.43,7.29,5.82,1.77,0.27
2022-01-28,풍력,170.81,169.17,164.42,159.71,180.51,201.94,196.07,190.44,197.05,200.21,167.07,149.88,116.29,130.97,145.75,190.8,193.22,173.66,,182.64,170.83,177.5,186.39,183.41
2022-01-29,태양광,0.19,0.99,1.08,0.77,0.36,0.05,0.01,0.18,5.96,29.72,72.5,102.45,127.96,120.4,111.64,87.25,41.42,8.55,3.61,7.1,5.54,1.74,0.33,0.19
2022-01-29,풍력,171.38,164.1,189.55,172.08,157.07,156.3,133.6,122.19,138.09,143.43,144.31,141.64,152.52,144.12,152.04,164.58,181.66,175.18,190.26,180.94,171.6,152.87,154.91,119.51
2022-01-30,태양광,0.01,0.83,0.89,0.54,0.08,0.03,0.0,0.8,16.88,82.13,151.53,188.86,176.13,193.86,139.0,102.35,77.42,14.21,3.64,7.39,7.0,5.94,1.86,0.28
2022-01-30,풍력,111.55,139.59,155.09,160.62,148.44,142.31,154.13,166.46,160.58,140.62,139.47,128.83,156.54,132.24,169.43,174.96,162.76,156.93,167.06,190.78,182.14,178.06,159.78,148.54
2022-01-31,태양광,0.19,1.0,1.08,0.91,0.53,0.05,0.02,1.67,37.74,105.53,159.49,208.73,228.38,226.09,192.7,138.09,,15.95,3.62,7.29,7.22,5.96,1.97,0.28
2022-01-31,풍력,150.81,153.04,153.24,103.45,92.11,120.35,125.0,102.95,88.34,117.07,124.43,87.08,53.75,27.74,55.0,63.73,54.2,54.83,74.4,85.74,93.01,73.23,60.27,31.96
2022-02-01,태양광,0.19,1.02,1.08,0.91,0.56,0.24,0.02,0.97,21.51,59.92,83.72,111.73,137.6,145.1,130.61,100.96,55.89,12.49,3.63,7.21,6.24,2.06,0.37,0.19
2022-02-01,풍력,32.85,37.9,79.0,94.78,104.07,108.47,87.66,86.28,69.36,86.87,102.09,136.97,151.64,137.6,146.19,170.91,197.02,188.48,204.43,217.66,197.51,129.82,99.56,89.53
2022-02-02,태양광,0.03,0.83,0.89,0.59,0.08,0.03,0.0,0.26,12.83,37.37,64.29,69.35,108.66,105.23,122.53,103.48,43.77,9.18,3.53,7.05,4.19,1.65,0.31,0.19
2022-02-02,풍력,75.79,89.83,107.77,113.61,117.68,129.68,102.31,78.92,88.46,84.44,83.61,94.43,121.88,144.61,162.76,155.49,143.24,134.29,131.28,130.7,129.72,97.56,108.09,98.77
2022-02-03,태양광,0.14,0.74,0.86,0.46,0.08,0.02,0.0,0.98,31.89,45.32,91.68,165.59,209.93,170.63,100.05,62.87,32.68,11.84,3.64,7.25,6.58,2.74,1.03,0.24
2022-02-03,풍력,100.51,98.64,103.7,111.5,128.72,159.42,151.74,138.67,120.74,134.27,139.35,122.2,93.37,115.7,141.75,122.58,119.2,99.43,142.27,157.2,193.0,182.32,160.54,152.63
2022-02-04,태양광,0.19,1.01,1.08,0.64,0.08,0.05,0.01,2.12,38.86,103.83,152.85,158.28,153.43,141.27,105.77,65.11,30.08,5.36,3.61,7.16,6.08,2.38,0.92,0.04
2022-02-04,풍력,150.57,153.94,175.95,172.14,167.99,175.89,139.08,135.53,132.21,136.08,151.33,142.0,147.22,161.16,160.42,150.99,125.57,114.36,129.21,131.97,135.12,123.77,115.18,129.2
2022-02-05,태양광,0.0,0.82,0.89,0.59,0.09,0.01,0.0,0.31,8.72,21.8,63.53,96.16,123.23,104.07,108.43,74.12,26.06,3.69,3.61,6.84,6.14,1.92,0.35,0.21
2022-02-05,풍력,126.16,130.38,127.23,113.61,128.97,136.95,129.81,122.92,125.36,116.04,142.92,147.33,170.95,152.9,165.37,176.43,164.79,170.35,198.6,201.6,171.92,174.76,181.42,169.27
2022-02-06,태양광,0.02,0.82,0.89,0.26,0.08,0.03,0.0,0.48,13.23,59.68,125.23,160.47,173.09,155.9,122.15,101.59,60.6,15.02,3.82,7.18,6.67,3.35,1.1,0.24
2022-02-06,풍력,159.28,144.38,153.54,163.07,176.41,178.29,161.5,135.4,99.37,57.3,36.59,33.75,60.52,91.2,122.04,140.05,133.14,111.82,115.07,108.63,103.6,81.36,68.92,70.15
2022-02-07,태양광,0.19,1.01,1.08,0.64,0.08,0.05,0.02,1.93,33.37,90.24,129.41,123.58,62.65,96.7,49.93,33.97,26.19,8.2,,6.8,3.63,1.46,0.26,0.19
2022-02-07,풍력,82.47,84.96,84.61,82.96,69.96,91.14,81.83,60.15,63.02,59.31,39.75,53.09,54.98,62.2,63.63,55.49,79.25,82.75,,102.5,80.29,82.31,73.64,51.4
2022-02-08,태양광,0.15,0.82,0.75,0.3,0.08,0.04,0.0,1.97,36.93,117.33,176.09,214.8,228.79,228.34,195.34,154.64,88.37,20.76,3.98,7.72,7.69,6.28,2.03,0.29
2022-02-08,풍력,52.81,62.01,77.7,50.27,49.85,76.63,93.5,90.21,103.43,140.6,126.13,117.17,117.5,136.01,149.12,189.32,187.76,144.29,117.71,118.07,113.29,89.96,72.64,62.26
2022-02-09,태양광,0.19,1.01,1.07,0.89,0.58,0.24,,2.82,41.58,110.06,146.92,142.51,143.05,108.18,66.69,40.23,31.49,7.21,3.72,8.35,7.91,3.03,0.56,0.19
2022-02-09,풍력,57.54,38.55,22.67,25.98,29.38,20.32,5.77,9.34,10.48,6.57,10.6,7.11,7.2,11.31,14.77,17.67,17.04,11.4,33.88,32.94,11.81,9.11,13.84,13.59
2022-02-10,태양광,0.19,0.13,0.06,0.04,0.02,0.05,0.06,0.67,18.05,65.69,116.17,167.58,228.53,223.31,193.28,149.9,85.57,21.42,3.89,8.09,8.05,6.67,2.01,0.29
2022-02-10,풍력,27.86,45.5,64.98,98.06,122.72,149.08,132.93,114.05,97.11,115.05,146.75,156.18,118.23,158.36,167.01,169.75,163.9,158.82,163.11,182.41,194.45,177.26,161.86,121.97
2022-02-11,태양광,0.19,0.25,0.25,0.25,0.25,0.24,0.3,3.12,44.98,121.64,175.42,212.09,230.01,226.24,200.21,136.89,93.64,24.34,3.96,8.39,8.38,6.88,2.01,0.29
2022-02-11,풍력,85.74,96.86,108.9,107.36,84.98,56.71,52.48,49.14,36.31,29.25,17.04,23.2,36.56,27.1,27.58,23.32,24.99,12.0,20.0,14.64,8.38,3.13,2.15,2.34
2022-02-12,태양광,0.19,0.25,0.25,0.25,0.25,0.24,0.3,0.95,18.74,32.18,41.39,55.34,68.68,78.06,85.64,64.55,31.31,7.7,3.38,6.03,3.72,0.89,0.21,0.09
2022-02-12,풍력,2.13,4.18,20.21,31.03,,44.68,26.03,22.4,22.3,19.76,14.05,14.91,17.29,17.65,18.74,23.54,24.38,15.61,25.53,21.3,17.2,10.08,14.07,14.14
2022-02-13,태양광,0.0,0.06,0.01,0.0,0.02,0.03,0.05,0.06,3.81,32.77,44.95,44.79,50.25,43.89,28.25,15.0,8.59,3.23,2.21,3.12,0.82,0.25,0.03,0.0
2022-02-13,풍력,12.35,17.71,26.45,37.72,32.53,44.28,61.82,93.06,77.11,76.74,64.32,49.6,53.67,43.32,38.0,32.8,44.24,57.34,63.34,61.2,31.01,29.6,23.5,19.55
2022-02-14,태양광,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.71,30.5,93.66,108.93,106.39,126.9,108.9,81.27,70.11,49.16,19.88,4.02,7.55,6.11,4.69,1.54,0.28
2022-02-14,풍력,12.68,19.79,27.01,26.36,26.89,19.53,23.53,27.05,25.91,16.82,15.28,12.95,7.37,9.42,36.32,42.32,85.13,123.86,144.04,165.99,124.28,86.56,121.22,110.47
2022-02-15,태양광,0.19,0.25,0.24,0.03,0.02,0.05,0.31,2.72,31.2,111.56,143.13,191.99,178.95,176.24,127.35,97.1,53.25,14.92,3.81,8.26,8.09,,1.37,0.21
2022-02-15,풍력,125.18,167.69,192.77,197.6,204.42,204.61,199.34,194.15,176.79,185.54,190.21,129.94,133.13,126.19,169.71,180.17,185.35,193.79,195.48,185.24,164.96,140.49,130.34,122.85
2022-02-16,태양광,0.19,0.25,0.25,0.09,0.06,0.05,0.21,0.8,13.79,38.1,60.01,75.25,80.54,79.2,115.12,100.48,61.36,17.68,3.73,7.76,4.56,1.48,0.22,0.0
2022-02-16,풍력,106.44,108.11,137.28,136.05,122.19,146.84,138.89,140.84,131.67,140.13,146.16,144.88,162.15,179.72,210.03,201.55,209.66,194.95,220.96,218.83,202.36,176.17,167.68,166.22
2022-02-17,태양광,0.0,0.06,0.06,0.06,0.04,0.01,0.04,0.62,10.02,32.2,70.15,129.09,126.18,96.76,108.01,86.69,49.74,17.63,3.99,7.9,5.7,1.94,0.28,0.19
2022-02-17,풍력,157.21,161.2,167.27,174.76,177.77,198.6,183.85,186.17,179.33,160.41,130.36,131.3,128.7,120.06,158.53,170.51,189.13,186.26,193.38,158.85,108.33,73.15,64.36,46.23
2022-02-18,태양광,0.19,0.15,0.06,0.05,0.02,0.04,0.06,1.83,15.11,53.66,76.61,77.17,83.21,102.83,66.11,52.81,22.44,10.05,3.86,7.25,4.55,2.08,0.54,0.2
2022-02-18,풍력,20.33,12.15,4.58,5.19,6.53,12.83,12.25,13.46,16.54,21.31,27.03,30.42,26.26,36.74,38.75,36.31,21.17,15.2,36.27,44.83,65.71,66.69,33.55,14.94
2022-02-19,태양광,0.0,0.06,0.01,0.0,0.02,0.04,0.06,0.49,9.08,14.46,16.81,38.32,63.8,117.33,162.26,86.17,27.93,3.5,3.56,7.2,3.35,0.32,0.0,0.0
2022-02-19,풍력,6.69,10.42,19.07,21.55,22.53,44.09,73.87,66.47,71.46,92.96,114.5,167.82,186.66,200.98,200.17,199.6,205.87,208.6,209.92,199.85,193.42,189.19,210.57,220.29
2022-02-20,태양광,0.0,0.06,0.06,0.03,0.02,0.0,0.0,2.05,29.82,69.98,105.83,139.01,145.64,148.59,124.19,105.66,67.36,23.29,4.59,8.36,8.08,3.99,0.48,0.19
2022-02-20,풍력,212.59,200.26,203.41,201.34,203.11,218.33,210.39,204.15,210.85,221.38,214.47,218.74,220.66,216.0,215.23,223.38,217.96,211.92,219.44,191.36,167.3,139.41,137.89,134.77
2022-02-21,태양광,0.19,0.25,0.24,0.06,0.05,0.03,0.06,6.49,41.19,76.19,113.44,147.07,148.78,156.06,141.76,104.27,56.38,15.82,4.02,8.29,8.13,3.8,1.16,0.25
2022-02-21,풍력,133.64,141.65,154.06,133.96,102.63,145.14,106.67,55.22,60.12,61.57,53.07,42.58,42.55,59.41,79.31,82.26,92.86,85.22,99.32,87.07,68.09,59.5,76.97,80.02
2022-02-22,태양광,0.19,0.25,0.25,0.24,0.09,0.05,0.07,3.87,35.22,63.55,98.65,154.58,208.76,173.56,148.72,139.1,65.17,23.76,4.19,8.49,8.53,6.79,1.51,0.28
2022-02-22,풍력,64.66,60.58,46.71,55.08,61.51,112.88,107.94,91.22,85.0,81.95,58.62,53.45,51.43,68.64,79.44,126.56,,151.43,146.17,134.32,105.38,77.59,71.97,103.6
2022-02-23,태양광,0.19,0.25,0.25,0.25,0.25,0.24,0.32,1.4,13.47,34.58,55.13,93.15,130.82,166.98,150.67,136.33,97.94,35.06,4.69,7.76,5.22,2.18,0.27,0.07
2022-02-23,풍력,122.79,156.86,181.77,154.93,153.91,161.6,147.53,135.29,128.8,136.93,145.73,162.67,178.08,182.83,188.78,201.75,197.71,194.23,215.07,196.13,179.4,184.66,182.29,173.34
2022-02-24,태양광,0.0,0.06,0.06,0.06,0.05,0.02,0.06,4.88,47.78,107.85,127.44,131.97,150.56,166.83,159.37,123.19,84.33,28.63,4.75,8.16,6.89,3.22,0.19,0.0
2022-02-24,풍력,157.22,155.21,169.31,166.96,153.49,163.39,134.77,115.21,123.79,131.87,134.29,116.72,128.05,154.62,188.46,180.22,182.98,189.53,197.22,178.08,163.9,142.42,111.11,92.03
2022-02-25,태양광,0.0,0.06,0.06,0.06,0.04,0.0,0.06,9.47,70.55,144.28,194.65,227.1,237.82,231.71,212.81,181.93,117.84,40.87,5.29,8.49,8.55,6.61,1.87,0.28
2022-02-25,풍력,74.87,82.88,74.14,68.66,69.47,84.93,66.73,63.89,53.73,58.33,44.09,38.92,34.51,30.27,19.22,23.39,27.17,,27.12,30.86,28.69,19.49,15.77,8.57
2022-02-26,태양광,0.19,0.25,0.25,0.25,0.24,0.24,0.32,9.55,67.85,139.85,188.96,221.78,236.44,234.03,216.92,176.91,108.94,35.18,5.42,8.1,8.15,7.05,2.07,0.29
2022-02-26,풍력,3.92,2.17,4.38,5.5,3.66,9.23,11.97,8.02,4.34,7.14,15.35,26.5,48.59,64.17,74.29,93.59,93.04,82.82,79.24,71.01,47.48,101.16,174.03,221.0
2022-02-27,태양광,0.19,0.25,0.25,0.25,0.24,0.24,0.32,10.72,77.4,156.64,206.3,239.52,254.04,253.07,233.12,191.1,127.17,47.96,5.39,8.1,8.15,7.04,2.07,0.29
2022-02-27,풍력,212.77,219.18,210.31,209.37,196.11,198.09,163.05,104.46,92.99,73.6,52.67,28.25,5.69,4.12,8.83,36.89,46.22,41.54,56.32,67.86,81.15,69.55,58.07,41.83
2022-02-28,태양광,0.19,0.25,0.25,0.25,0.24,0.23,0.31,11.33,51.48,101.39,77.86,56.78,108.69,88.18,42.28,34.57,47.43,15.02,2.13,4.82,3.7,0.83,0.21,0.11
2022-02-28,풍력,18.61,11.34,9.91,8.38,8.64,13.0,28.44,31.27,14.54,16.93,26.96,23.08,32.83,53.81,38.62,24.68,35.9,29.87,52.0,49.24,61.45,77.85,68.36,99.39
2022-03-01,태양광,0.0,0.06,0.02,0.0,0.0,0.05,0.05,0.39,6.26,19.36,48.66,33.31,85.45,132.61,129.85,88.46,37.19,15.46,2.9,4.92,3.17,0.69,0.11,0.0
2022-03-01,풍력,90.54,65.22,55.61,39.07,31.04,54.38,136.85,176.94,168.42,144.88,88.32,113.98,135.84,99.69,89.46,139.49,112.3,124.0,187.03,190.21,154.35,132.18,144.94,164.75
2022-03-02,태양광,0.0,0.06,0.06,0.06,0.03,0.04,0.01,11.37,58.81,137.22,176.56,217.34,235.73,239.33,229.63,191.82,130.37,52.45,6.22,8.34,8.34,5.69,1.44,0.27
2022-03-02,풍력,163.51,152.71,179.84,175.77,178.12,167.47,130.73,141.53,172.05,193.91,188.04,170.13,148.26,128.74,148.73,167.93,182.79,171.91,168.88,161.45,138.85,105.12,78.07,54.82
2022-03-03,태양광,0.19,0.26,0.25,0.25,0.24,0.23,0.29,10.04,50.49,103.35,157.6,205.86,218.9,205.42,178.45,147.28,94.27,37.25,5.96,8.02,7.94,5.5,1.51,0.29
2022-03-03,풍력,62.09,56.18,47.19,56.41,38.93,52.37,37.61,25.48,11.94,2.79,6.76,7.67,9.37,15.28,16.13,15.35,18.88,12.84,16.29,8.65,7.63,7.99,9.8,15.5
2022-03-04,태양광,0.19,0.26,0.25,0.25,0.24,0.24,0.31,3.74,12.68,25.31,36.05,85.7,185.12,220.62,203.46,164.72,99.56,34.21,6.32,8.34,8.2,4.86,1.44,0.28
2022-03-04,풍력,14.04,8.16,11.94,24.54,27.6,38.34,30.93,11.08,11.51,22.4,65.82,104.07,139.28,117.05,94.84,84.14,72.52,74.56,83.31,87.73,95.13,109.82,113.91,93.29
2022-03-05,태양광,0.19,0.25,0.25,0.25,0.22,0.24,0.32,9.74,60.59,132.44,185.92,222.63,237.97,240.07,,191.06,127.95,55.55,7.63,8.27,8.26,5.97,1.53,0.29
2022-03-05,풍력,63.3,37.82,66.92,57.63,19.05,62.05,140.99,188.5,192.84,174.88,147.12,89.97,49.02,33.09,51.72,108.11,180.37,205.72,221.92,227.82,223.32,214.42,208.05,208.85
2022-03-06,태양광,0.19,0.26,0.25,0.25,0.24,0.23,0.32,15.44,78.79,160.95,212.67,246.28,249.34,244.15,227.45,192.75,123.82,40.71,5.92,8.03,7.94,5.47,1.51,0.29
2022-03-06,풍력,195.94,183.18,182.91,178.82,187.6,203.21,206.31,188.34,172.09,112.83,24.13,21.47,17.19,16.59,20.9,78.48,124.1,131.52,148.39,192.19,184.91,169.89,108.04,158.64
2022-03-07,태양광,0.19,0.26,0.25,0.25,0.25,0.23,0.32,7.77,41.44,112.05,143.08,182.02,172.43,174.03,175.28,153.05,112.91,47.45,6.99,8.36,8.14,5.5,1.46,0.29
2022-03-07,풍력,120.92,104.95,82.07,93.44,62.95,68.53,58.12,37.15,20.47,16.84,8.47,9.81,7.03,6.74,16.21,25.05,24.24,24.99,46.75,60.71,62.05,62.98,42.9,37.2
2022-03-08,태양광,0.19,0.25,0.25,0.25,0.22,0.23,0.36,14.17,74.19,146.7,191.74,225.42,236.88,234.5,217.39,174.19,111.64,44.27,6.7,8.35,8.31,5.6,1.51,0.29
2022-03-08,풍력,30.8,23.95,37.31,31.1,22.33,30.01,24.7,28.52,23.5,20.98,14.99,12.78,17.02,22.32,20.98,25.9,17.9,6.05,10.06,9.25,6.95,7.35,4.44,1.15
2022-03-09,태양광,0.19,0.26,0.25,0.25,0.22,0.23,0.38,13.64,69.95,137.98,185.54,220.9,235.99,234.54,214.34,170.88,110.12,44.56,7.23,8.35,8.34,5.71,1.52,0.29
2022-03-09,풍력,2.74,4.57,10.76,17.88,32.57,64.06,76.86,83.05,55.13,48.3,54.53,38.49,22.3,15.56,19.45,8.23,3.53,2.21,12.59,8.87,8.42,6.04,2.57,2.28
2022-03-10,태양광,0.19,0.26,0.25,0.25,0.24,0.24,0.34,14.95,80.6,153.37,194.48,224.3,235.84,233.0,215.49,172.79,97.82,37.7,6.59,8.33,8.26,5.53,1.52,0.29
2022-03-10,풍력,1.14,0.66,1.61,2.2,4.0,4.34,16.72,20.13,27.22,26.06,37.62,54.76,64.03,52.19,52.72,49.2,35.14,15.74,23.3,29.23,32.05,35.77,44.01,50.3
2022-03-11,태양광,0.19,0.26,0.25,0.25,0.24,0.23,0.34,12.69,43.97,73.61,59.24,70.12,109.67,103.74,112.43,90.97,55.94,25.69,3.77,4.56,3.93,2.06,0.39,0.17
2022-03-11,풍력,50.51,49.14,64.1,66.63,71.68,73.61,62.36,61.45,53.25,71.9,65.66,80.55,82.23,67.99,56.17,54.64,46.26,40.42,45.46,50.62,49.35,54.58,45.19,19.42
2022-03-12,태양광,0.0,0.02,0.0,0.0,0.02,0.02,0.16,17.9,77.87,144.2,187.08,217.04,228.97,229.33,210.15,163.06,87.45,39.65,6.12,8.33,8.21,5.6,1.51,0.28
2022-03-12,풍력,10.87,3.83,4.19,3.37,4.97,10.21,19.56,29.88,36.31,30.37,62.38,38.15,8.48,6.27,30.38,95.27,132.65,116.88,134.45,120.77,118.57,106.71,98.86,93.85
2022-03-13,태양광,0.19,0.25,0.2,0.19,0.21,0.21,0.3,2.95,9.47,8.5,11.31,7.74,8.43,20.02,27.1,34.63,29.48,9.27,0.42,2.1,0.41,0.0,0.0,0.0
2022-03-13,풍력,121.55,135.85,144.28,153.26,160.07,186.79,197.72,204.77,170.74,152.65,147.41,110.81,95.56,118.82,105.71,79.32,56.53,18.45,36.61,24.87,10.78,5.46,1.05,1.92
2022-03-14,태양광,0.0,0.0,0.0,0.0,0.0,0.0,0.02,2.42,18.55,37.6,51.02,65.06,67.87,58.33,37.81,30.86,29.72,13.99,1.23,3.97,2.88,1.43,0.0,0.0
2022-03-14,풍력,3.6,2.09,0.61,0.38,1.13,3.27,2.41,1.25,1.73,6.53,5.03,4.55,4.65,3.17,5.65,25.63,98.73,88.6,156.39,200.8,185.6,168.14,173.12,165.57
2022-03-15,태양광,0.0,0.0,0.0,0.0,0.0,0.03,0.24,23.91,96.82,167.32,208.28,234.61,245.03,244.01,226.47,185.14,119.64,49.86,7.64,7.96,7.89,5.16,1.26,0.28
2022-03-15,풍력,162.47,140.43,167.26,131.19,94.8,110.46,135.36,115.12,41.11,17.45,9.95,4.25,3.98,6.26,3.53,3.85,1.9,2.92,14.82,9.17,3.19,15.7,8.02,2.35
2022-03-16,태양광,0.19,0.26,0.25,0.25,0.22,0.23,0.58,21.33,81.41,147.95,189.61,217.45,229.8,227.01,207.54,167.77,99.36,35.12,6.81,8.26,8.1,5.25,1.45,0.27
2022-03-16,풍력,13.63,7.8,5.85,1.02,0.28,3.25,0.43,0.07,0.14,1.25,2.59,0.82,1.0,6.23,6.5,2.81,4.35,11.25,5.85,4.11,2.26,5.07,5.64,2.53
